ward_id,prov,ward_name,timestamp,rain_mm_idw
tỉnh Gia Lai | Phù Mỹ Bắc,tỉnh Gia Lai,Phù Mỹ Bắc,2025-11-18 9:00,2.217573743
tỉnh Gia Lai | Phù Mỹ Nam,tỉnh Gia Lai,Phù Mỹ Nam,2025-11-18 9:00,1.82997925
tỉnh Gia Lai | Phù Mỹ Tây,tỉnh Gia Lai,Phù Mỹ Tây,2025-11-18 9:00,1.75000609
tỉnh Gia Lai | Quy Nhơn Bắc,tỉnh Gia Lai,Quy Nhơn Bắc,2025-11-18 9:00,1.290266178
tỉnh Gia Lai | Quy Nhơn Nam,tỉnh Gia Lai,Quy Nhơn Nam,2025-11-18 9:00,1.681069809
tỉnh Gia Lai | Quy Nhơn Tây,tỉnh Gia Lai,Quy Nhơn Tây,2025-11-18 9:00,4.096303177
tỉnh Gia Lai | Quy Nhơn Đông,tỉnh Gia Lai,Quy Nhơn Đông,2025-11-18 9:00,1.109028537
tỉnh Gia Lai | Sơn Lang,tỉnh Gia Lai,Sơn Lang,2025-11-18 9:00,9.109487929
tỉnh Gia Lai | Tam Quan,tỉnh Gia Lai,Tam Quan,2025-11-18 9:00,5.521436635
tỉnh Gia Lai | Tuy Phước,tỉnh Gia Lai,Tuy Phước,2025-11-18 9:00,1.158701794
tỉnh Gia Lai | Tuy Phước Tây,tỉnh Gia Lai,Tuy Phước Tây,2025-11-18 9:00,1.79007056
tỉnh Gia Lai | Tây Sơn,tỉnh Gia Lai,Tây Sơn,2025-11-18 9:00,3.597343697
tỉnh Gia Lai | Tơ Tung,tỉnh Gia Lai,Tơ Tung,2025-11-18 9:00,2.177285795
tỉnh Gia Lai | Vân Canh,tỉnh Gia Lai,Vân Canh,2025-11-18 9:00,5.121731735
tỉnh Gia Lai | Vĩnh Quang,tỉnh Gia Lai,Vĩnh Quang,2025-11-18 9:00,5.605321529
tỉnh Gia Lai | Vĩnh Sơn,tỉnh Gia Lai,Vĩnh Sơn,2025-11-18 9:00,4.86465605
tỉnh Gia Lai | Vĩnh Thạnh,tỉnh Gia Lai,Vĩnh Thạnh,2025-11-18 9:00,5.887184859
tỉnh Gia Lai | Vĩnh Thịnh,tỉnh Gia Lai,Vĩnh Thịnh,2025-11-18 9:00,5.789802979
tỉnh Gia Lai | Vạn Đức,tỉnh Gia Lai,Vạn Đức,2025-11-18 9:00,13.17769321
tỉnh Gia Lai | Ya Hội,tỉnh Gia Lai,Ya Hội,2025-11-18 9:00,3.026775532
tỉnh Gia Lai | Ân Hảo,tỉnh Gia Lai,Ân Hảo,2025-11-18 9:00,8.158424195
tỉnh Gia Lai | Ân Tường,tỉnh Gia Lai,Ân Tường,2025-11-18 9:00,14.61811608
tỉnh Gia Lai | Đak Pơ,tỉnh Gia Lai,Đak Pơ,2025-11-18 9:00,1.191480372
tỉnh Gia Lai | Đak Rong,tỉnh Gia Lai,Đak Rong,2025-11-18 9:00,6.528108808
tỉnh Gia Lai | Đak Sơmei,tỉnh Gia Lai,Đak Sơmei,2025-11-18 9:00,1.93151825
tỉnh Khánh Hòa | Ba Ngòi,tỉnh Khánh Hòa,Ba Ngòi,2025-11-18 9:00,14.23544439
tỉnh Khánh Hòa | Bác Ái,tỉnh Khánh Hòa,Bác Ái,2025-11-18 9:00,5.072069053
tỉnh Khánh Hòa | Bác Ái Tây,tỉnh Khánh Hòa,Bác Ái Tây,2025-11-18 9:00,1.718475367
tỉnh Khánh Hòa | Bác Ái Đông,tỉnh Khánh Hòa,Bác Ái Đông,2025-11-18 9:00,8.94908755
tỉnh Khánh Hòa | Bắc Cam Ranh,tỉnh Khánh Hòa,Bắc Cam Ranh,2025-11-18 9:00,9.39553137
tỉnh Khánh Hòa | Bắc Khánh Vĩnh,tỉnh Khánh Hòa,Bắc Khánh Vĩnh,2025-11-18 9:00,3.223460756
tỉnh Khánh Hòa | Bắc Nha Trang,tỉnh Khánh Hòa,Bắc Nha Trang,2025-11-18 9:00,2.787876076
tỉnh Khánh Hòa | Bắc Ninh Hòa,tỉnh Khánh Hòa,Bắc Ninh Hòa,2025-11-18 9:00,1.566784853
tỉnh Khánh Hòa | Cam An,tỉnh Khánh Hòa,Cam An,2025-11-18 9:00,2.269627715
tỉnh Khánh Hòa | Cam Hiệp,tỉnh Khánh Hòa,Cam Hiệp,2025-11-18 9:00,6.881124472
tỉnh Khánh Hòa | Cam Linh,tỉnh Khánh Hòa,Cam Linh,2025-11-18 9:00,9.911499197
tỉnh Khánh Hòa | Cam Lâm,tỉnh Khánh Hòa,Cam Lâm,2025-11-18 9:00,5.94271443
tỉnh Khánh Hòa | Cam Ranh,tỉnh Khánh Hòa,Cam Ranh,2025-11-18 9:00,9.326181037
tỉnh Khánh Hòa | Công Hải,tỉnh Khánh Hòa,Công Hải,2025-11-18 9:00,5.863342007
tỉnh Khánh Hòa | Diên Khánh,tỉnh Khánh Hòa,Diên Khánh,2025-11-18 9:00,2.946975209
tỉnh Khánh Hòa | Diên Lâm,tỉnh Khánh Hòa,Diên Lâm,2025-11-18 9:00,2.925704546
tỉnh Khánh Hòa | Diên Lạc,tỉnh Khánh Hòa,Diên Lạc,2025-11-18 9:00,2.770240621
tỉnh Khánh Hòa | Diên Thọ,tỉnh Khánh Hòa,Diên Thọ,2025-11-18 9:00,3.338741139
tỉnh Khánh Hòa | Diên Điền,tỉnh Khánh Hòa,Diên Điền,2025-11-18 9:00,2.295044215
tỉnh Khánh Hòa | Hòa Thắng,tỉnh Khánh Hòa,Hòa Thắng,2025-11-18 9:00,2.720209489
tỉnh Khánh Hòa | Hòa Trí,tỉnh Khánh Hòa,Hòa Trí,2025-11-18 9:00,3.00569005
tỉnh Khánh Hòa | Khánh Sơn,tỉnh Khánh Hòa,Khánh Sơn,2025-11-18 9:00,7.659457194
tỉnh Khánh Hòa | Khánh Vĩnh,tỉnh Khánh Hòa,Khánh Vĩnh,2025-11-18 9:00,5.375445127
tỉnh Khánh Hòa | Mỹ Sơn,tỉnh Khánh Hòa,Mỹ Sơn,2025-11-18 9:00,1.158473038
tỉnh Khánh Hòa | Nam Cam Ranh,tỉnh Khánh Hòa,Nam Cam Ranh,2025-11-18 9:00,9.719375385
tỉnh Khánh Hòa | Nam Khánh Vĩnh,tỉnh Khánh Hòa,Nam Khánh Vĩnh,2025-11-18 9:00,4.449685512
tỉnh Khánh Hòa | Nam Nha Trang,tỉnh Khánh Hòa,Nam Nha Trang,2025-11-18 9:00,3.905590034
tỉnh Khánh Hòa | Nam Ninh Hòa,tỉnh Khánh Hòa,Nam Ninh Hòa,2025-11-18 9:00,2.447364824
tỉnh Khánh Hòa | Nha Trang,tỉnh Khánh Hòa,Nha Trang,2025-11-18 9:00,3.529736421
tỉnh Khánh Hòa | Ninh Hòa,tỉnh Khánh Hòa,Ninh Hòa,2025-11-18 9:00,3.033606024
tỉnh Khánh Hòa | Suối Dầu,tỉnh Khánh Hòa,Suối Dầu,2025-11-18 9:00,2.040496859
tỉnh Khánh Hòa | Suối Hiệp,tỉnh Khánh Hòa,Suối Hiệp,2025-11-18 9:00,2.087221025
tỉnh Khánh Hòa | Thuận Bắc,tỉnh Khánh Hòa,Thuận Bắc,2025-11-18 9:00,3.147270906
tỉnh Khánh Hòa | Trung Khánh Vĩnh,tỉnh Khánh Hòa,Trung Khánh Vĩnh,2025-11-18 9:00,5.766083162
tỉnh Khánh Hòa | Tu Bông,tỉnh Khánh Hòa,Tu Bông,2025-11-18 9:00,5.524240694
tỉnh Khánh Hòa | Tân Định,tỉnh Khánh Hòa,Tân Định,2025-11-18 9:00,2.90908704
tỉnh Khánh Hòa | Tây Khánh Sơn,tỉnh Khánh Hòa,Tây Khánh Sơn,2025-11-18 9:00,5.248139474
tỉnh Khánh Hòa | Tây Khánh Vĩnh,tỉnh Khánh Hòa,Tây Khánh Vĩnh,2025-11-18 9:00,3.66180884
tỉnh Khánh Hòa | Tây Nha Trang,tỉnh Khánh Hòa,Tây Nha Trang,2025-11-18 9:00,3.08131866
tỉnh Khánh Hòa | Tây Ninh Hòa,tỉnh Khánh Hòa,Tây Ninh Hòa,2025-11-18 9:00,3.302812506
tỉnh Khánh Hòa | Vạn Hưng,tỉnh Khánh Hòa,Vạn Hưng,2025-11-18 9:00,3.396151288
tỉnh Khánh Hòa | Vạn Ninh,tỉnh Khánh Hòa,Vạn Ninh,2025-11-18 9:00,3.680334816
tỉnh Khánh Hòa | Vạn Thắng,tỉnh Khánh Hòa,Vạn Thắng,2025-11-18 9:00,4.479877121
tỉnh Khánh Hòa | Đông Khánh Sơn,tỉnh Khánh Hòa,Đông Khánh Sơn,2025-11-18 9:00,8.384435728
tỉnh Khánh Hòa | Đông Ninh Hòa,tỉnh Khánh Hòa,Đông Ninh Hòa,2025-11-18 9:00,2.765454896
tỉnh Khánh Hòa | Đại Lãnh,tỉnh Khánh Hòa,Đại Lãnh,2025-11-18 9:00,3.23586807
tỉnh Quảng Ngãi | An Phú,tỉnh Quảng Ngãi,An Phú,2025-11-18 9:00,1.238376259
tỉnh Quảng Ngãi | Ba Dinh,tỉnh Quảng Ngãi,Ba Dinh,2025-11-18 9:00,6.565954347
tỉnh Quảng Ngãi | Ba Gia,tỉnh Quảng Ngãi,Ba Gia,2025-11-18 9:00,2.750422584
tỉnh Quảng Ngãi | Ba Tô,tỉnh Quảng Ngãi,Ba Tô,2025-11-18 9:00,4.199210355
tỉnh Quảng Ngãi | Ba Tơ,tỉnh Quảng Ngãi,Ba Tơ,2025-11-18 9:00,3.671898787
tỉnh Quảng Ngãi | Ba Vinh,tỉnh Quảng Ngãi,Ba Vinh,2025-11-18 9:00,6.335954657
tỉnh Quảng Ngãi | Ba Vì,tỉnh Quảng Ngãi,Ba Vì,2025-11-18 9:00,5.443296096
tỉnh Quảng Ngãi | Ba Xa,tỉnh Quảng Ngãi,Ba Xa,2025-11-18 9:00,6.343940506
tỉnh Quảng Ngãi | Ba Động,tỉnh Quảng Ngãi,Ba Động,2025-11-18 9:00,1.836939998
tỉnh Quảng Ngãi | Bình Chương,tỉnh Quảng Ngãi,Bình Chương,2025-11-18 9:00,2.179498677
tỉnh Quảng Ngãi | Bình Minh,tỉnh Quảng Ngãi,Bình Minh,2025-11-18 9:00,2.357109961
tỉnh Quảng Ngãi | Bình Sơn,tỉnh Quảng Ngãi,Bình Sơn,2025-11-18 9:00,1.57136062
tỉnh Quảng Ngãi | Cà Đam,tỉnh Quảng Ngãi,Cà Đam,2025-11-18 9:00,4.196082626
tỉnh Quảng Ngãi | Cẩm Thành,tỉnh Quảng Ngãi,Cẩm Thành,2025-11-18 9:00,1.196752928
tỉnh Quảng Ngãi | Khánh Cường,tỉnh Quảng Ngãi,Khánh Cường,2025-11-18 9:00,2.816384142
tỉnh Quảng Ngãi | Kon Braih,tỉnh Quảng Ngãi,Kon Braih,2025-11-18 9:00,2.444202054
tỉnh Quảng Ngãi | Kon Plông,tỉnh Quảng Ngãi,Kon Plông,2025-11-18 9:00,6.890248658
tỉnh Quảng Ngãi | Lý Sơn,tỉnh Quảng Ngãi,Lý Sơn,2025-11-18 9:00,1.262610522
tỉnh Quảng Ngãi | Minh Long,tỉnh Quảng Ngãi,Minh Long,2025-11-18 9:00,2.98093663
tỉnh Quảng Ngãi | Măng Bút,tỉnh Quảng Ngãi,Măng Bút,2025-11-18 9:00,8.276803357
tỉnh Quảng Ngãi | Măng Ri,tỉnh Quảng Ngãi,Măng Ri,2025-11-18 9:00,3.142548878
tỉnh Quảng Ngãi | Măng Đen,tỉnh Quảng Ngãi,Măng Đen,2025-11-18 9:00,7.181675185
tỉnh Quảng Ngãi | Nghĩa Giang,tỉnh Quảng Ngãi,Nghĩa Giang,2025-11-18 9:00,1.544173908
tỉnh Quảng Ngãi | Nghĩa Hành,tỉnh Quảng Ngãi,Nghĩa Hành,2025-11-18 9:00,1.410583378
tỉnh Quảng Ngãi | Nghĩa Lộ,tỉnh Quảng Ngãi,Nghĩa Lộ,2025-11-18 9:00,1.145907808
tỉnh Quảng Ngãi | Nguyễn Nghiêm,tỉnh Quảng Ngãi,Nguyễn Nghiêm,2025-11-18 9:00,1.311851211
tỉnh Quảng Ngãi | Ngọc Linh,tỉnh Quảng Ngãi,Ngọc Linh,2025-11-18 9:00,2.500090352
tỉnh Quảng Ngãi | Ngọk Réo,tỉnh Quảng Ngãi,Ngọk Réo,2025-11-18 9:00,1.004252006
tỉnh Quảng Ngãi | Phước Giang,tỉnh Quảng Ngãi,Phước Giang,2025-11-18 9:00,1.222697531
tỉnh Quảng Ngãi | Sa Huỳnh,tỉnh Quảng Ngãi,Sa Huỳnh,2025-11-18 9:00,3.287149054
tỉnh Quảng Ngãi | Sơn Hà,tỉnh Quảng Ngãi,Sơn Hà,2025-11-18 9:00,4.615705119
tỉnh Quảng Ngãi | Sơn Hạ,tỉnh Quảng Ngãi,Sơn Hạ,2025-11-18 9:00,2.547796924
tỉnh Quảng Ngãi | Sơn Kỳ,tỉnh Quảng Ngãi,Sơn Kỳ,2025-11-18 9:00,3.457377466
tỉnh Quảng Ngãi | Sơn Linh,tỉnh Quảng Ngãi,Sơn Linh,2025-11-18 9:00,2.380816076
tỉnh Quảng Ngãi | Sơn Mai,tỉnh Quảng Ngãi,Sơn Mai,2025-11-18 9:00,1.580069123
tỉnh Quảng Ngãi | Sơn Thủy,tỉnh Quảng Ngãi,Sơn Thủy,2025-11-18 9:00,1.731675728
tỉnh Quảng Ngãi | Sơn Tây,tỉnh Quảng Ngãi,Sơn Tây,2025-11-18 9:00,8.813788986
tỉnh Quảng Ngãi | Sơn Tây Hạ,tỉnh Quảng Ngãi,Sơn Tây Hạ,2025-11-18 9:00,5.408723939
tỉnh Quảng Ngãi | Sơn Tây Thượng,tỉnh Quảng Ngãi,Sơn Tây Thượng,2025-11-18 9:00,7.007751232
tỉnh Quảng Ngãi | Sơn Tịnh,tỉnh Quảng Ngãi,Sơn Tịnh,2025-11-18 9:00,1.662131453
tỉnh Quảng Ngãi | Thanh Bồng,tỉnh Quảng Ngãi,Thanh Bồng,2025-11-18 9:00,3.375161245
tỉnh Quảng Ngãi | Thiện Tín,tỉnh Quảng Ngãi,Thiện Tín,2025-11-18 9:00,2.300918994
tỉnh Quảng Ngãi | Thọ Phong,tỉnh Quảng Ngãi,Thọ Phong,2025-11-18 9:00,1.119601893
tỉnh Quảng Ngãi | Trà Bồng,tỉnh Quảng Ngãi,Trà Bồng,2025-11-18 9:00,1.839171116
tỉnh Quảng Ngãi | Trà Câu,tỉnh Quảng Ngãi,Trà Câu,2025-11-18 9:00,1.021312677
tỉnh Quảng Ngãi | Trà Giang,tỉnh Quảng Ngãi,Trà Giang,2025-11-18 9:00,2.718903986
tỉnh Quảng Ngãi | Trương Quang Trọng,tỉnh Quảng Ngãi,Trương Quang Trọng,2025-11-18 9:00,1.102159627
tỉnh Quảng Ngãi | Trường Giang,tỉnh Quảng Ngãi,Trường Giang,2025-11-18 9:00,3.394839517
tỉnh Quảng Ngãi | Tu Mơ Rông,tỉnh Quảng Ngãi,Tu Mơ Rông,2025-11-18 9:00,1.509255298
tỉnh Quảng Ngãi | Tây Trà,tỉnh Quảng Ngãi,Tây Trà,2025-11-18 9:00,4.510173645
tỉnh Quảng Ngãi | Tây Trà Bồng,tỉnh Quảng Ngãi,Tây Trà Bồng,2025-11-18 9:00,4.505927456
tỉnh Quảng Ngãi | Tư Nghĩa,tỉnh Quảng Ngãi,Tư Nghĩa,2025-11-18 9:00,1.563924796
tỉnh Quảng Ngãi | Tịnh Khê,tỉnh Quảng Ngãi,Tịnh Khê,2025-11-18 9:00,1.110266549
tỉnh Quảng Ngãi | Vạn Tường,tỉnh Quảng Ngãi,Vạn Tường,2025-11-18 9:00,1.123580073
tỉnh Quảng Ngãi | Vệ Giang,tỉnh Quảng Ngãi,Vệ Giang,2025-11-18 9:00,1.298464091
tỉnh Quảng Ngãi | Đình Cương,tỉnh Quảng Ngãi,Đình Cương,2025-11-18 9:00,1.123388154
tỉnh Quảng Ngãi | Đông Trà Bồng,tỉnh Quảng Ngãi,Đông Trà Bồng,2025-11-18 9:00,2.995924004
tỉnh Quảng Ngãi | Đăk Kôi,tỉnh Quảng Ngãi,Đăk Kôi,2025-11-18 9:00,3.487232391
tỉnh Quảng Ngãi | Đăk Plô,tỉnh Quảng Ngãi,Đăk Plô,2025-11-18 9:00,1.401190041
tỉnh Quảng Ngãi | Đăk Pxi,tỉnh Quảng Ngãi,Đăk Pxi,2025-11-18 9:00,1.671641314
tỉnh Quảng Ngãi | Đăk Rve,tỉnh Quảng Ngãi,Đăk Rve,2025-11-18 9:00,4.010132987
tỉnh Quảng Ngãi | Đăk Ui,tỉnh Quảng Ngãi,Đăk Ui,2025-11-18 9:00,1.041627475
tỉnh Quảng Ngãi | Đặng Thùy Trâm,tỉnh Quảng Ngãi,Đặng Thùy Trâm,2025-11-18 9:00,2.78995835
tỉnh Quảng Ngãi | Đức Phổ,tỉnh Quảng Ngãi,Đức Phổ,2025-11-18 9:00,2.018465857
tỉnh Đắk Lắk | Cư M’ta,tỉnh Đắk Lắk,Cư M’ta,2025-11-18 9:00,6.264066123
tỉnh Đắk Lắk | Cư Prao,tỉnh Đắk Lắk,Cư Prao,2025-11-18 9:00,4.114916996
tỉnh Đắk Lắk | Cư Pui,tỉnh Đắk Lắk,Cư Pui,2025-11-18 9:00,2.455507417
tỉnh Đắk Lắk | Cư Yang,tỉnh Đắk Lắk,Cư Yang,2025-11-18 9:00,14.50696474
tỉnh Đắk Lắk | Ea Bá,tỉnh Đắk Lắk,Ea Bá,2025-11-18 9:00,10.7378581
tỉnh Đắk Lắk | Ea Kly,tỉnh Đắk Lắk,Ea Kly,2025-11-18 9:00,1.408195563
tỉnh Đắk Lắk | Ea Ly,tỉnh Đắk Lắk,Ea Ly,2025-11-18 9:00,6.905076176
tỉnh Đắk Lắk | Ea Phê,tỉnh Đắk Lắk,Ea Phê,2025-11-18 9:00,1.93633998
tỉnh Đắk Lắk | Ea Păl,tỉnh Đắk Lắk,Ea Păl,2025-11-18 9:00,4.995853979
tỉnh Đắk Lắk | Ea Riêng,tỉnh Đắk Lắk,Ea Riêng,2025-11-18 9:00,6.019594415
tỉnh Đắk Lắk | Ea Trang,tỉnh Đắk Lắk,Ea Trang,2025-11-18 9:00,3.461146159
tỉnh Đắk Lắk | Ea Ô,tỉnh Đắk Lắk,Ea Ô,2025-11-18 9:00,4.525156877
tỉnh Đắk Lắk | Hòa Mỹ,tỉnh Đắk Lắk,Hòa Mỹ,2025-11-18 9:00,3.204500088
tỉnh Đắk Lắk | Hòa Thịnh,tỉnh Đắk Lắk,Hòa Thịnh,2025-11-18 9:00,2.213178337
tỉnh Đắk Lắk | Krông Bông,tỉnh Đắk Lắk,Krông Bông,2025-11-18 9:00,1.50018851
tỉnh Đắk Lắk | Krông Pắc,tỉnh Đắk Lắk,Krông Pắc,2025-11-18 9:00,1.216932612
tỉnh Đắk Lắk | Krông Á,tỉnh Đắk Lắk,Krông Á,2025-11-18 9:00,8.333265463
tỉnh Đắk Lắk | M’Drắk,tỉnh Đắk Lắk,M’Drắk,2025-11-18 9:00,4.566208167
tỉnh Đắk Lắk | Phú Hòa 1,tỉnh Đắk Lắk,Phú Hòa 1,2025-11-18 9:00,3.799429937
tỉnh Đắk Lắk | Phú Hòa 2,tỉnh Đắk Lắk,Phú Hòa 2,2025-11-18 9:00,2.324412497
tỉnh Đắk Lắk | Phú Mỡ,tỉnh Đắk Lắk,Phú Mỡ,2025-11-18 9:00,4.050610758
tỉnh Đắk Lắk | Suối Trai,tỉnh Đắk Lắk,Suối Trai,2025-11-18 9:00,5.075265608
tỉnh Đắk Lắk | Sông Cầu,tỉnh Đắk Lắk,Sông Cầu,2025-11-18 9:00,3.220506651
tỉnh Đắk Lắk | Sông Hinh,tỉnh Đắk Lắk,Sông Hinh,2025-11-18 9:00,9.902518169
tỉnh Đắk Lắk | Sơn Hòa,tỉnh Đắk Lắk,Sơn Hòa,2025-11-18 9:00,10.84745661
tỉnh Đắk Lắk | Sơn Thành,tỉnh Đắk Lắk,Sơn Thành,2025-11-18 9:00,5.129041958
tỉnh Đắk Lắk | Tuy An Bắc,tỉnh Đắk Lắk,Tuy An Bắc,2025-11-18 9:00,5.085271237
tỉnh Đắk Lắk | Tuy An Nam,tỉnh Đắk Lắk,Tuy An Nam,2025-11-18 9:00,1.204963193
tỉnh Đắk Lắk | Tuy An Tây,tỉnh Đắk Lắk,Tuy An Tây,2025-11-18 9:00,4.014321119
tỉnh Đắk Lắk | Tuy An Đông,tỉnh Đắk Lắk,Tuy An Đông,2025-11-18 9:00,3.229242047
tỉnh Đắk Lắk | Tân Tiến,tỉnh Đắk Lắk,Tân Tiến,2025-11-18 9:00,1.884107164
tỉnh Đắk Lắk | Tây Sơn,tỉnh Đắk Lắk,Tây Sơn,2025-11-18 9:00,2.685803306
tỉnh Đắk Lắk | Vân Hòa,tỉnh Đắk Lắk,Vân Hòa,2025-11-18 9:00,10.04245674
tỉnh Đắk Lắk | Vụ Bổn,tỉnh Đắk Lắk,Vụ Bổn,2025-11-18 9:00,5.684168081
tỉnh Đắk Lắk | Xuân Cảnh,tỉnh Đắk Lắk,Xuân Cảnh,2025-11-18 9:00,5.284085098
tỉnh Đắk Lắk | Xuân Lãnh,tỉnh Đắk Lắk,Xuân Lãnh,2025-11-18 9:00,14.72160965
tỉnh Đắk Lắk | Xuân Lộc,tỉnh Đắk Lắk,Xuân Lộc,2025-11-18 9:00,4.328467345
tỉnh Đắk Lắk | Xuân Phước,tỉnh Đắk Lắk,Xuân Phước,2025-11-18 9:00,26.17269225
tỉnh Đắk Lắk | Xuân Thọ,tỉnh Đắk Lắk,Xuân Thọ,2025-11-18 9:00,9.081946269
tỉnh Đắk Lắk | Xuân Đài,tỉnh Đắk Lắk,Xuân Đài,2025-11-18 9:00,7.266297488
tỉnh Đắk Lắk | Yang Mao,tỉnh Đắk Lắk,Yang Mao,2025-11-18 9:00,1.580323075
tỉnh Đắk Lắk | Ô Loan,tỉnh Đắk Lắk,Ô Loan,2025-11-18 9:00,2.330145724
tỉnh Đắk Lắk | Đồng Xuân,tỉnh Đắk Lắk,Đồng Xuân,2025-11-18 9:00,11.55571684
tỉnh Đắk Lắk | Đức Bình,tỉnh Đắk Lắk,Đức Bình,2025-11-18 9:00,9.716045947
TP Huế | A Lưới 1,TP Huế,A Lưới 1,2025-11-18 10:00,1.671383736
TP Huế | Hưng Lộc,TP Huế,Hưng Lộc,2025-11-18 10:00,1.015441406
TP Huế | Lộc An,TP Huế,Lộc An,2025-11-18 10:00,1.109838799
TP Huế | Phú Vang,TP Huế,Phú Vang,2025-11-18 10:00,1.196737478
TP Đà Nẵng | Bến Giằng,TP Đà Nẵng,Bến Giằng,2025-11-18 10:00,2.263966407
TP Đà Nẵng | Duy Xuyên,TP Đà Nẵng,Duy Xuyên,2025-11-18 10:00,1.532855802
TP Đà Nẵng | Hiệp Đức,TP Đà Nẵng,Hiệp Đức,2025-11-18 10:00,3.500134094
TP Đà Nẵng | Khâm Đức,TP Đà Nẵng,Khâm Đức,2025-11-18 10:00,2.414935493
TP Đà Nẵng | Lãnh Ngọc,TP Đà Nẵng,Lãnh Ngọc,2025-11-18 10:00,2.121272651
TP Đà Nẵng | Nam Trà My,TP Đà Nẵng,Nam Trà My,2025-11-18 10:00,3.25982925
TP Đà Nẵng | Nông Sơn,TP Đà Nẵng,Nông Sơn,2025-11-18 10:00,3.037494279
TP Đà Nẵng | Núi Thành,TP Đà Nẵng,Núi Thành,2025-11-18 10:00,1.349734303
TP Đà Nẵng | Phú Ninh,TP Đà Nẵng,Phú Ninh,2025-11-18 10:00,1.398257944
TP Đà Nẵng | Phú Thuận,TP Đà Nẵng,Phú Thuận,2025-11-18 10:00,1.990937084
TP Đà Nẵng | Phước Hiệp,TP Đà Nẵng,Phước Hiệp,2025-11-18 10:00,4.239407102
TP Đà Nẵng | Phước Năng,TP Đà Nẵng,Phước Năng,2025-11-18 10:00,1.685399311
TP Đà Nẵng | Phước Trà,TP Đà Nẵng,Phước Trà,2025-11-18 10:00,3.224081757
TP Đà Nẵng | Quế Phước,TP Đà Nẵng,Quế Phước,2025-11-18 10:00,4.771522789
TP Đà Nẵng | Quế Sơn,TP Đà Nẵng,Quế Sơn,2025-11-18 10:00,2.10267637
TP Đà Nẵng | Tam Anh,TP Đà Nẵng,Tam Anh,2025-11-18 10:00,1.52953953
TP Đà Nẵng | Tam Hải,TP Đà Nẵng,Tam Hải,2025-11-18 10:00,1.349633332
TP Đà Nẵng | Tam Mỹ,TP Đà Nẵng,Tam Mỹ,2025-11-18 10:00,2.231711933
TP Đà Nẵng | Thạnh Bình,TP Đà Nẵng,Thạnh Bình,2025-11-18 10:00,1.371404045
TP Đà Nẵng | Thạnh Mỹ,TP Đà Nẵng,Thạnh Mỹ,2025-11-18 10:00,1.647591146
TP Đà Nẵng | Trà Giáp,TP Đà Nẵng,Trà Giáp,2025-11-18 10:00,1.911766578
TP Đà Nẵng | Trà Leng,TP Đà Nẵng,Trà Leng,2025-11-18 10:00,1.797723904
TP Đà Nẵng | Trà Linh,TP Đà Nẵng,Trà Linh,2025-11-18 10:00,2.497772292
TP Đà Nẵng | Trà Liên,TP Đà Nẵng,Trà Liên,2025-11-18 10:00,2.157646815
TP Đà Nẵng | Trà My,TP Đà Nẵng,Trà My,2025-11-18 10:00,2.070154851
TP Đà Nẵng | Trà Tân,TP Đà Nẵng,Trà Tân,2025-11-18 10:00,2.375528073
TP Đà Nẵng | Trà Tập,TP Đà Nẵng,Trà Tập,2025-11-18 10:00,2.687144256
TP Đà Nẵng | Trà Vân,TP Đà Nẵng,Trà Vân,2025-11-18 10:00,3.011535224
TP Đà Nẵng | Trà Đốc,TP Đà Nẵng,Trà Đốc,2025-11-18 10:00,2.365499251
TP Đà Nẵng | Việt An,TP Đà Nẵng,Việt An,2025-11-18 10:00,2.410192138
TP Đà Nẵng | Điện Bàn Tây,TP Đà Nẵng,Điện Bàn Tây,2025-11-18 10:00,1.031886734
TP Đà Nẵng | Đắc Pring,TP Đà Nẵng,Đắc Pring,2025-11-18 10:00,1.356306206
TP Đà Nẵng | Đồng Dương,TP Đà Nẵng,Đồng Dương,2025-11-18 10:00,1.458502581
TP Đà Nẵng | Đức Phú,TP Đà Nẵng,Đức Phú,2025-11-18 10:00,2.103881475
tỉnh Gia Lai | An Bình,tỉnh Gia Lai,An Bình,2025-11-18 10:00,1.49477141
tỉnh Gia Lai | An Hòa,tỉnh Gia Lai,An Hòa,2025-11-18 10:00,1.703092803
tỉnh Gia Lai | An Khê,tỉnh Gia Lai,An Khê,2025-11-18 10:00,1.287595723
tỉnh Gia Lai | An Lão,tỉnh Gia Lai,An Lão,2025-11-18 10:00,3.556350824
tỉnh Gia Lai | An Lương,tỉnh Gia Lai,An Lương,2025-11-18 10:00,6.227899287
tỉnh Gia Lai | An Nhơn,tỉnh Gia Lai,An Nhơn,2025-11-18 10:00,3.906737239
tỉnh Gia Lai | An Nhơn Bắc,tỉnh Gia Lai,An Nhơn Bắc,2025-11-18 10:00,6.971576657
tỉnh Gia Lai | An Nhơn Nam,tỉnh Gia Lai,An Nhơn Nam,2025-11-18 10:00,1.558281263
tỉnh Gia Lai | An Nhơn Tây,tỉnh Gia Lai,An Nhơn Tây,2025-11-18 10:00,1.88655272
tỉnh Gia Lai | An Nhơn Đông,tỉnh Gia Lai,An Nhơn Đông,2025-11-18 10:00,4.750417015
tỉnh Gia Lai | An Toàn,tỉnh Gia Lai,An Toàn,2025-11-18 10:00,4.032899317
tỉnh Gia Lai | An Vinh,tỉnh Gia Lai,An Vinh,2025-11-18 10:00,4.722341
